Player,Salario,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Lou Williams,8000000,BA,33,LAC,65,8,1864,391,936,0.418,111,315,0.352,280,621,0.451,0.477,292,339,0.861,31,170,201,365,43,12,182,80,1185
Ivica Zubac,6481482,P,22,LAC,72,70,1326,236,385,0.613,0,2,0.0,236,383,0.616,0.613,124,166,0.747,197,346,543,82,16,66,61,168,596
Montrezl Harrell,6000000,P,26,LAC,63,2,1749,471,812,0.58,0,18,0.0,471,794,0.593,0.58,231,351,0.658,163,282,445,107,39,72,108,146,1173
Rodney McGruder,4807693,ES,28,LAC,56,4,871,72,181,0.398,24,89,0.27,48,92,0.522,0.464,19,34,0.559,29,122,151,36,26,8,24,74,187
JaMychal Green,4767000,AP,29,LAC,63,1,1307,151,352,0.429,92,238,0.387,59,114,0.518,0.56,36,48,0.75,77,311,388,49,29,24,54,174,430
Isaiah Thomas,2320044,BA,30,WAS,40,37,925,174,426,0.408,78,189,0.413,96,237,0.405,0.5,62,76,0.816,11,57,68,146,13,6,77,77,488
Landry Shamet,1995120,ES,22,LAC,53,30,1452,158,391,0.404,111,296,0.375,47,95,0.495,0.546,65,76,0.855,6,94,100,99,20,10,42,142,492
Mfiondu Kabengele,1977000,P,22,LAC,12,0,64,14,32,0.438,9,20,0.45,5,12,0.417,0.578,5,5,1.0,1,10,11,2,2,2,2,9,42
Terance Mann,1000000,AL,23,LAC,41,6,362,37,79,0.468,7,20,0.35,30,59,0.508,0.513,18,27,0.667,10,45,55,53,11,5,18,46,99
Reggie Jackson,734025,BA,29,TOT,31,16,743,134,326,0.411,57,145,0.393,77,181,0.425,0.498,45,54,0.833,17,75,92,126,13,5,51,59,370
Reggie Jackson,17286956,BA,29,TOT,31,16,743,134,326,0.411,57,145,0.393,77,181,0.425,0.498,45,54,0.833,17,75,92,126,13,5,51,59,370
Devin Booker,27285000,ES,23,PHO,70,70,2512,627,1283,0.489,141,398,0.354,486,885,0.549,0.544,468,509,0.919,29,268,297,456,49,18,264,213,1863
Tyler Johnson,19245370,BA,27,TOT,39,7,709,97,250,0.388,38,119,0.319,59,131,0.45,0.464,42,50,0.84,18,58,76,74,16,9,29,58,274
Tyler Johnson,212753,BA,27,TOT,39,7,709,97,250,0.388,38,119,0.319,59,131,0.45,0.464,42,50,0.84,18,58,76,74,16,9,29,58,274
Ricky Rubio,16200000,BA,29,PHO,65,65,2016,287,692,0.415,78,216,0.361,209,476,0.439,0.471,195,226,0.863,46,258,304,570,94,11,173,167,847
Deandre Ayton,9562920,P,21,PHO,38,32,1236,310,568,0.546,3,13,0.231,307,555,0.553,0.548,67,89,0.753,147,289,436,72,26,58,80,117,690
Aron Baynes,5453280,P,33,PHO,42,28,934,183,381,0.48,59,168,0.351,124,213,0.582,0.558,56,75,0.747,71,166,237,67,10,23,50,141,481
Frank Kaminsky,4767000,P,26,PHO,39,13,777,138,307,0.45,41,124,0.331,97,183,0.53,0.516,61,90,0.678,35,141,176,75,14,10,37,75,378
Mikal Bridges,4161000,AL,23,PHO,73,32,2042,247,484,0.51,70,194,0.361,177,290,0.61,0.583,103,122,0.844,66,226,292,129,102,46,73,163,667
Cameron Johnson,4033440,AP,23,PHO,57,9,1255,176,405,0.435,106,272,0.39,70,133,0.526,0.565,46,57,0.807,49,138,187,69,36,20,32,88,504
Dario Šarić,3481986,AP,25,PHO,66,51,1632,256,538,0.476,84,235,0.357,172,303,0.568,0.554,108,128,0.844,100,306,406,123,37,16,88,156,704
Kyle Korver,3440000,AL,38,MIL,58,1,960,126,293,0.43,99,237,0.418,27,56,0.482,0.599,35,41,0.854,15,107,122,68,26,12,48,78,386
Kyle Korver,2564753,AL,38,MIL,58,1,960,126,293,0.43,99,237,0.418,27,56,0.482,0.599,35,41,0.854,15,107,122,68,26,12,48,78,386
Ty Jerome,2193480,ES,22,PHO,31,0,328,38,113,0.336,14,50,0.28,24,63,0.381,0.398,12,16,0.75,7,39,46,44,15,3,18,29,102
Cheick Diallo,1678854,P,23,PHO,47,2,479,92,142,0.648,1,3,0.333,91,139,0.655,0.651,34,39,0.872,30,101,131,22,11,12,32,55,219
Jevon Carter,1416852,BA,24,PHO,58,2,945,101,243,0.416,62,146,0.425,39,97,0.402,0.543,23,27,0.852,30,88,118,84,47,17,32,86,287
Elie Okobo,1416852,BA,22,PHO,55,3,719,72,181,0.398,25,71,0.352,47,110,0.427,0.467,50,71,0.704,16,74,90,115,24,4,38,54,219
Jalen Lecque,898310,ES,19,PHO,5,0,32,4,10,0.4,0,4,0.0,4,6,0.667,0.4,2,2,1.0,0,2,2,2,0,0,2,3,10
Cameron Payne,196288,ES,25,PHO,8,0,183,33,68,0.485,15,29,0.517,18,39,0.462,0.596,6,7,0.857,4,27,31,24,8,2,11,20,87
Cameron Payne,150000,ES,25,PHO,8,0,183,33,68,0.485,15,29,0.517,18,39,0.462,0.596,6,7,0.857,4,27,31,24,8,2,11,20,87
Jonah Bolden,81678,P,24,TOT,7,0,47,4,11,0.364,0,4,0.0,4,7,0.571,0.364,2,4,0.5,3,6,9,0,3,2,2,10,10
Jonah Bolden,1698450,P,24,TOT,7,0,47,4,11,0.364,0,4,0.0,4,7,0.571,0.364,2,4,0.5,3,6,9,0,3,2,2,10,10
Harrison Barnes,24147727,AP,27,SAC,72,72,2482,365,793,0.46,102,268,0.381,263,525,0.501,0.525,214,267,0.801,77,278,355,159,43,12,88,93,1046
Kent Bazemore,19269662,AL,30,TOT,68,21,1688,200,534,0.375,84,244,0.344,116,290,0.4,0.453,113,147,0.769,27,267,294,93,74,40,91,196,597
Cory Joseph,12000000,BA,28,SAC,72,26,1759,171,412,0.415,56,159,0.352,115,253,0.455,0.483,60,70,0.857,44,144,188,251,53,21,80,133,458
Bogdan Bogdanović,8529386,ES,27,SAC,61,28,1766,337,766,0.44,164,441,0.372,173,325,0.532,0.547,86,116,0.741,26,181,207,207,64,15,102,133,924
Nemanja Bjelica,6825000,AP,31,SAC,72,67,2011,314,653,0.481,134,320,0.419,180,333,0.541,0.583,69,84,0.821,111,347,458,203,62,40,99,216,831
Jabari Parker,6500000,AP,24,TOT,38,23,917,219,429,0.51,32,119,0.269,187,310,0.603,0.548,61,81,0.753,61,153,214,68,45,16,64,99,531
De'Aaron Fox,6392760,BA,22,SAC,51,49,1634,391,815,0.48,54,185,0.292,337,630,0.535,0.513,241,342,0.705,35,161,196,348,74,25,158,145,1077
Buddy Hield,4861208,ES,27,SAC,72,44,2216,498,1162,0.429,271,688,0.394,227,474,0.479,0.545,115,136,0.846,57,271,328,213,66,17,168,165,1382
Alex Len,4160000,P,26,TOT,55,12,970,177,319,0.555,16,59,0.271,161,260,0.619,0.58,68,105,0.648,100,221,321,50,23,48,55,127,438
Yogi Ferrell,3150000,BA,26,SAC,50,0,530,79,188,0.42,24,79,0.304,55,109,0.505,0.484,36,42,0.857,6,43,49,69,18,4,28,38,218
Harry Giles,2578800,P,21,SAC,46,17,667,139,251,0.554,0,2,0.0,139,249,0.558,0.554,38,49,0.776,43,145,188,60,22,18,44,119,316
Anthony Tolliver,2419852,AP,34,TOT,55,13,872,65,182,0.357,49,145,0.338,16,37,0.432,0.492,21,29,0.724,34,120,154,42,19,11,34,74,200
Anthony Tolliver,434704,AP,34,TOT,55,13,872,65,182,0.357,49,145,0.338,16,37,0.432,0.492,21,29,0.724,34,120,154,42,19,11,34,74,200
Justin James,898310,AL,23,SAC,36,0,232,35,84,0.417,9,29,0.31,26,55,0.473,0.47,10,21,0.476,6,26,32,18,6,9,8,17,89
Corey Brewer,289803,AP,33,SAC,5,0,33,2,4,0.5,0,1,0.0,2,3,0.667,0.5,1,3,0.333,2,6,8,2,4,0,2,7,5
Gorgui Dieng,16229213,P,30,TOT,63,17,1096,166,364,0.456,54,152,0.355,112,212,0.528,0.53,78,101,0.772,91,263,354,73,51,59,60,124,464
Jonas Valančiūnas,16000000,P,27,MEM,70,70,1845,432,739,0.585,32,91,0.352,400,648,0.617,0.606,148,200,0.74,213,575,788,131,30,76,127,185,1044
Justise Winslow,13000000,ES,23,MIA,11,5,352,50,129,0.388,6,27,0.222,44,102,0.431,0.411,18,27,0.667,16,57,73,44,7,5,24,38,124
Kyle Anderson,9073050,AL,26,MEM,67,28,1330,157,331,0.474,24,85,0.282,133,246,0.541,0.511,52,78,0.667,58,227,285,162,54,37,66,111,390
Ja Morant,8730240,BA,20,MEM,67,67,2074,447,937,0.477,60,179,0.335,387,758,0.511,0.509,239,308,0.776,51,208,259,488,58,18,220,110,1193
Tyus Jones,8400000,BA,23,MEM,65,6,1232,197,429,0.459,47,124,0.379,150,305,0.492,0.514,43,58,0.741,9,94,103,285,59,6,55,44,484
Josh Jackson,7059480,AL,22,MEM,22,0,381,70,159,0.44,23,72,0.319,47,87,0.54,0.513,35,50,0.7,11,55,66,35,18,9,28,40,198
Brandon Clarke,2478840,AP,23,MEM,58,4,1300,296,479,0.618,23,64,0.359,273,415,0.658,0.642,85,112,0.759,92,253,345,81,32,48,55,100,700
Grayson Allen,2277563,ES,24,MEM,38,0,718,117,251,0.466,57,141,0.404,60,110,0.545,0.58,39,45,0.867,8,77,85,52,10,2,33,53,330
Jordan Bell,1620564,P,25,TOT,29,0,256,35,67,0.522,4,12,0.333,31,55,0.564,0.552,19,31,0.613,30,51,81,16,3,10,21,19,93
Jordan Bell,250000,P,25,TOT,29,0,256,35,67,0.522,4,12,0.333,31,55,0.564,0.552,19,31,0.613,30,51,81,16,3,10,21,19,93
Dillon Brooks,1618520,ES,24,MEM,73,73,2112,435,1068,0.407,147,411,0.358,288,657,0.438,0.476,164,203,0.808,68,175,243,150,63,27,124,278,1181
De'Anthony Melton,1416852,BA,21,MEM,60,8,1167,161,401,0.401,40,140,0.286,121,261,0.464,0.451,93,121,0.769,43,177,220,175,77,20,84,109,455
Dusty Hannahs,81678,ES,26,MEM,2,0,13,4,9,0.444,2,3,0.667,2,6,0.333,0.556,2,2,1.0,0,1,1,0,0,0,0,1,12
Jarrod Uthoff,81678,AP,26,TOT,7,0,53,7,18,0.389,3,9,0.333,4,9,0.444,0.472,2,2,1.0,2,4,6,0,1,0,0,2,19
Jarrod Uthoff,163356,AP,26,TOT,7,0,53,7,18,0.389,3,9,0.333,4,9,0.444,0.472,2,2,1.0,2,4,6,0,1,0,0,2,19
Paul Millsap,30500000,AP,34,DEN,51,48,1240,211,438,0.482,54,124,0.435,157,314,0.5,0.543,115,141,0.816,98,195,293,83,44,30,70,150,591
Nikola Jokić,26573595,P,24,DEN,73,73,2336,565,1071,0.528,80,255,0.314,485,816,0.594,0.565,246,301,0.817,166,545,711,512,85,44,226,222,1456
Gary Harris,17839286,ES,25,DEN,56,55,1780,218,519,0.42,70,210,0.333,148,309,0.479,0.487,75,92,0.815,26,137,163,118,76,14,60,116,581
Mason Plumlee,14041096,P,29,DEN,61,1,1057,177,288,0.615,0,5,0.0,177,283,0.625,0.615,83,155,0.535,98,219,317,154,33,38,82,143,437
Will Barton,12776786,AL,29,DEN,58,58,1916,332,738,0.45,108,288,0.375,224,450,0.498,0.523,102,133,0.767,76,289,365,212,61,29,88,121,874
Jerami Grant,9346153,AP,25,DEN,71,24,1892,303,634,0.478,98,252,0.389,205,382,0.537,0.555,147,196,0.75,58,190,248,88,50,57,63,154,851
Jamal Murray,4444746,BA,22,DEN,59,59,1904,408,894,0.456,112,324,0.346,296,570,0.519,0.519,163,185,0.881,45,191,236,284,67,17,127,102,1091
Noah Vonleh,2000000,P,24,TOT,36,1,377,52,92,0.565,3,15,0.2,49,77,0.636,0.582,25,32,0.781,37,87,124,28,11,6,21,40,132
Torrey Craig,2000000,AL,29,DEN,58,27,1072,124,269,0.461,45,138,0.326,79,131,0.603,0.545,22,36,0.611,63,126,189,47,23,36,25,135,315
Monte Morris,1588231,BA,24,DEN,73,12,1636,260,566,0.459,65,172,0.378,195,394,0.495,0.517,75,89,0.843,24,113,137,255,55,17,53,73,660
Keita Bates-Diop,1416852,AP,24,TOT,44,0,744,100,234,0.427,34,103,0.33,66,131,0.504,0.5,54,75,0.72,25,102,127,30,19,24,17,43,288
Vlatko Čančar,898310,AP,22,DEN,14,0,45,6,15,0.4,1,6,0.167,5,9,0.556,0.433,4,4,1.0,5,5,10,3,1,1,3,7,17
PJ Dozier,183115,ES,23,DEN,29,0,412,65,157,0.414,17,49,0.347,48,108,0.444,0.468,21,29,0.724,10,45,55,63,14,6,27,45,168
Blake Griffin,34234964,AP,30,DET,18,18,512,88,250,0.352,27,111,0.243,61,139,0.439,0.406,76,98,0.776,17,67,84,59,7,7,40,27,279
Brandon Knight,15643750,ES,28,TOT,25,3,462,59,167,0.353,45,131,0.344,14,36,0.389,0.488,20,34,0.588,4,37,41,69,10,3,38,40,183
Tony Snell,11392857,AL,28,DET,59,57,1641,170,382,0.445,102,254,0.402,68,128,0.531,0.579,32,32,1.0,9,102,111,127,32,15,31,101,474
John Henson,9732396,P,29,TOT,40,8,600,95,171,0.556,8,36,0.222,87,135,0.644,0.579,23,46,0.5,46,116,162,54,24,42,36,78,221
Langston Galloway,7333333,ES,28,DET,66,6,1702,236,542,0.435,132,331,0.399,104,211,0.493,0.557,73,85,0.859,33,116,149,101,48,11,40,96,677
Derrick Rose,7317073,BA,31,DET,50,15,1298,369,753,0.49,45,147,0.306,324,606,0.535,0.52,121,139,0.871,27,94,121,278,40,16,126,49,904
Luke Kennard,3827160,ES,23,DET,28,25,922,151,342,0.442,73,183,0.399,78,159,0.491,0.548,67,75,0.893,9,89,98,115,12,6,43,65,442
Thon Maker,3569643,P,22,DET,60,14,776,93,193,0.482,22,64,0.344,71,129,0.55,0.539,73,110,0.664,54,113,167,43,25,39,45,102,281
Sekou Doumbouya,3285120,AP,19,DET,38,19,754,92,236,0.39,28,98,0.286,64,138,0.464,0.449,31,46,0.674,20,98,118,19,20,8,35,80,243
Tim Frazier,1882867,BA,29,DET,27,11,355,34,94,0.362,10,30,0.333,24,64,0.375,0.415,19,24,0.792,9,24,33,93,14,4,36,42,97
Christian Wood,1645357,AP,24,DET,62,12,1325,288,508,0.567,54,140,0.386,234,368,0.636,0.62,180,242,0.744,104,286,390,60,34,54,84,98,810
Jordan McRae,1645357,ES,28,TOT,37,4,784,149,366,0.407,45,126,0.357,104,240,0.433,0.469,83,109,0.761,18,106,124,93,21,16,43,73,426
Khyri Thomas,1416852,ES,23,DET,8,0,61,5,17,0.294,5,14,0.357,0,3,0.0,0.441,2,4,0.5,1,0,1,3,3,0,3,9,17
Bruce Brown,1416852,BA,23,DET,58,43,1634,198,447,0.443,33,96,0.344,165,351,0.47,0.48,88,119,0.739,61,213,274,230,63,29,100,162,517
Svi Mykhailiuk,1416852,AL,22,DET,56,27,1265,166,405,0.41,115,285,0.404,51,120,0.425,0.552,57,70,0.814,17,87,104,106,41,4,61,87,504
Derrick Walton,81678,BA,24,TOT,26,1,248,18,39,0.462,10,24,0.417,8,15,0.533,0.59,7,9,0.778,2,14,16,27,7,0,5,21,53
Derrick Walton,1445697,BA,24,TOT,26,1,248,18,39,0.462,10,24,0.417,8,15,0.533,0.59,7,9,0.778,2,14,16,27,7,0,5,21,53
Nicolas Batum,25565217,AL,31,CHO,22,3,505,28,81,0.346,14,49,0.286,14,32,0.438,0.432,9,10,0.9,25,75,100,66,17,8,22,41,79
Terry Rozier,19894737,BA,25,CHO,63,63,2164,398,941,0.423,172,423,0.407,226,518,0.436,0.514,166,190,0.874,50,226,276,259,61,10,141,126,1134
Cody Zeller,14471910,P,27,CHO,58,39,1341,251,479,0.524,18,75,0.24,233,404,0.577,0.543,122,179,0.682,160,251,411,88,40,25,75,140,642
Marvin Williams,14049901,AP,33,TOT,58,1,1129,119,267,0.446,56,156,0.359,63,111,0.568,0.551,49,57,0.86,30,153,183,60,36,30,33,103,343
Marvin Williams,956349,AP,33,TOT,58,1,1129,119,267,0.446,56,156,0.359,63,111,0.568,0.551,49,57,0.86,30,153,183,60,36,30,33,103,343
Malik Monk,4028400,ES,21,CHO,55,1,1169,212,488,0.434,58,204,0.284,154,284,0.542,0.494,82,100,0.82,27,130,157,114,25,16,77,74,564
P.J. Washington,3831840,AP,21,CHO,58,57,1759,268,589,0.455,86,230,0.374,182,359,0.507,0.528,88,136,0.647,58,258,316,123,51,44,93,158,710
Miles Bridges,3755400,AL,21,CHO,65,64,1995,319,753,0.424,99,300,0.33,220,453,0.486,0.489,106,131,0.809,88,274,362,114,40,48,95,132,843
Willy Hernangómez,1676735,P,25,CHO,31,0,375,74,139,0.532,5,22,0.227,69,117,0.59,0.55,37,59,0.627,43,91,134,29,10,7,30,32,190
Dwayne Bacon,1618520,ES,24,CHO,39,11,687,85,244,0.348,19,67,0.284,66,177,0.373,0.387,35,53,0.66,15,85,100,52,23,2,37,52,224
Devonte' Graham,1416852,BA,24,CHO,63,53,2211,368,963,0.382,218,585,0.373,150,378,0.397,0.495,191,233,0.82,42,170,212,471,62,15,181,115,1145
Cody Martin,1173310,AL,24,CHO,48,3,903,89,207,0.43,18,77,0.234,71,130,0.546,0.473,42,65,0.646,38,120,158,95,39,9,44,78,238
Jalen McDaniels,898310,AL,22,CHO,16,0,293,33,70,0.471,9,24,0.375,24,46,0.522,0.536,14,17,0.824,15,50,65,13,8,3,11,36,89
Caleb Martin,842166,AL,24,CHO,18,1,317,37,84,0.44,20,37,0.541,17,47,0.362,0.56,17,21,0.81,10,28,38,23,12,7,15,32,111
Joe Chealey,163356,BA,24,CHO,4,0,33,0,7,0.0,0,4,0.0,0,3,0.0,0.0,2,2,1.0,0,0,0,1,4,0,2,2,2
Nikola Vučević,28000000,P,29,ORL,62,62,1998,493,1033,0.477,98,289,0.339,395,744,0.531,0.525,131,167,0.784,140,533,673,222,54,47,88,135,1215
Aaron Gordon,19863636,AP,24,ORL,62,62,2017,335,767,0.437,73,237,0.308,262,530,0.494,0.484,151,224,0.674,107,368,475,228,51,39,100,125,894
Evan Fournier,17000000,AL,27,ORL,66,66,2076,434,929,0.467,173,434,0.399,261,495,0.527,0.56,180,220,0.818,18,153,171,209,71,15,125,161,1221
Terrence Ross,12500000,ES,28,ORL,69,0,1889,341,846,0.403,177,504,0.351,164,342,0.48,0.508,157,184,0.853,13,209,222,82,77,24,70,109,1016
Markelle Fultz,9745200,BA,21,ORL,72,60,1996,359,772,0.465,36,135,0.267,323,637,0.507,0.488,116,159,0.73,41,197,238,369,90,11,147,142,870
Al-Farouq Aminu,9258000,AP,29,ORL,18,2,380,25,86,0.291,9,36,0.25,16,50,0.32,0.343,19,29,0.655,24,63,87,21,18,8,17,27,78
D.J. Augustin,7250000,BA,32,ORL,57,13,1420,184,461,0.399,70,201,0.348,114,260,0.438,0.475,161,181,0.89,22,100,122,262,34,1,86,72,599
Jonathan Isaac,5806440,AP,22,ORL,34,32,980,156,332,0.47,32,94,0.34,124,238,0.521,0.518,60,77,0.779,58,173,231,48,53,78,49,83,404
Khem Birch,3000000,P,27,ORL,48,24,922,73,143,0.51,0,1,0.0,73,142,0.514,0.51,66,101,0.653,91,129,220,50,20,23,31,91,212
Michael Carter-Williams,2028594,ES,28,ORL,45,0,833,111,260,0.427,22,75,0.293,89,185,0.481,0.469,79,95,0.832,46,101,147,109,49,22,52,87,323
Wes Iwundu,1618520,AL,25,ORL,52,21,953,97,233,0.416,28,82,0.341,69,151,0.457,0.476,78,97,0.804,24,107,131,60,25,13,26,80,300
Melvin Frazier,1416852,ES,23,ORL,19,0,126,15,34,0.441,8,16,0.5,7,18,0.389,0.559,2,4,0.5,2,8,10,3,9,2,5,11,40
Josh Magette,81678,BA,30,ORL,8,0,38,5,15,0.333,1,4,0.25,4,11,0.364,0.367,1,2,0.5,1,5,6,5,3,1,5,4,12
Bradley Beal,25399705,ES,26,WAS,57,57,2053,593,1303,0.455,170,481,0.353,423,822,0.515,0.52,385,457,0.842,52,190,242,347,71,23,194,126,1741
Ian Mahinmi,15450051,P,33,WAS,38,35,808,104,210,0.495,5,26,0.192,99,184,0.538,0.507,70,113,0.619,78,140,218,49,31,44,45,114,283
C.J. Miles,8730158,AL,32,WAS,10,0,161,19,59,0.322,11,35,0.314,8,24,0.333,0.415,15,20,0.75,4,8,12,12,10,4,4,14,64
Thomas Bryant,8000000,P,22,WAS,46,36,1147,243,418,0.581,37,91,0.407,206,327,0.63,0.626,86,116,0.741,98,233,331,83,25,49,53,103,609
Dāvis Bertāns,7000000,AP,27,WAS,54,4,1583,265,610,0.434,200,472,0.424,65,138,0.471,0.598,104,122,0.852,35,210,245,92,37,33,59,139,834
Ish Smith,6000000,BA,31,WAS,68,23,1787,308,689,0.447,62,169,0.367,246,520,0.473,0.492,62,86,0.721,30,189,219,334,59,30,95,106,740
Rui Hachimura,4469160,AP,21,WAS,48,48,1444,254,545,0.466,25,87,0.287,229,458,0.5,0.489,116,140,0.829,78,216,294,87,37,8,53,105,649
Jerome Robinson,3567720,ES,22,TOT,63,6,979,115,310,0.371,49,153,0.32,66,157,0.42,0.45,40,57,0.702,13,116,129,87,28,17,49,112,319
Moritz Wagner,2063520,P,22,WAS,45,5,835,145,266,0.545,25,80,0.313,120,186,0.645,0.592,78,95,0.821,56,163,219,56,28,19,66,152,393
Shabazz Napier,1845301,BA,28,TOT,56,32,1344,188,456,0.412,76,240,0.317,112,216,0.519,0.496,126,153,0.824,26,132,158,262,69,11,128,101,578
Isaac Bonga,1416852,AL,20,WAS,66,49,1250,118,234,0.504,25,71,0.352,93,163,0.571,0.558,69,85,0.812,71,151,222,76,45,22,58,156,330
Admiral Schofield,1000000,AP,22,WAS,33,2,368,35,92,0.38,19,61,0.311,16,31,0.516,0.484,10,15,0.667,7,40,47,15,8,4,7,50,99
Anžejs Pasečņiks,482144,P,24,WAS,27,0,437,61,116,0.526,0,3,0.0,61,113,0.54,0.526,34,58,0.586,42,65,107,18,9,12,24,75,156
Jerian Grant,196288,ES,27,WAS,6,0,80,10,27,0.37,2,8,0.25,8,19,0.421,0.407,5,7,0.714,2,4,6,9,1,1,3,11,27
Johnathan Williams,106181,AP,24,WAS,15,6,180,19,34,0.559,0,2,0.0,19,32,0.594,0.559,7,13,0.538,24,40,64,8,1,8,5,16,45
Victor Oladipo,21000000,ES,27,IND,19,16,528,97,246,0.394,33,104,0.317,64,142,0.451,0.461,48,59,0.814,9,66,75,56,17,4,47,36,275
Malcolm Brogdon,20000000,BA,27,IND,54,54,1666,326,744,0.438,75,230,0.326,251,514,0.488,0.489,166,186,0.892,46,216,262,381,35,10,131,98,893
Myles Turner,17500000,P,23,IND,62,62,1826,268,587,0.457,86,250,0.344,182,337,0.54,0.53,127,169,0.751,86,321,407,72,46,132,85,166,749
T.J. Warren,10810000,AL,26,IND,67,67,2202,534,997,0.536,91,226,0.403,443,771,0.575,0.581,167,204,0.819,68,212,280,99,78,34,84,187,1326
Jeremy Lamb,10500000,ES,27,IND,46,42,1291,216,479,0.451,53,158,0.335,163,321,0.508,0.506,92,110,0.836,24,176,200,96,55,22,50,104,577
Doug McDermott,7333334,AP,28,IND,69,0,1372,267,547,0.488,128,294,0.435,139,253,0.549,0.605,48,58,0.828,26,148,174,78,12,5,42,117,710
Justin Holiday,4767000,AL,30,IND,73,6,1826,208,486,0.428,134,331,0.405,74,155,0.477,0.566,53,67,0.791,32,206,238,93,87,46,44,137,603
Domantas Sabonis,3529555,AP,23,IND,62,62,2159,458,848,0.54,17,67,0.254,441,781,0.565,0.55,214,296,0.723,189,582,771,310,47,30,170,195,1147
T.J. McConnell,3500000,BA,27,IND,71,3,1326,212,411,0.516,5,17,0.294,207,394,0.525,0.522,35,42,0.833,38,151,189,355,56,11,100,73,464
Goga Bitadze,2816760,P,20,IND,54,2,471,70,150,0.467,8,42,0.19,62,108,0.574,0.493,24,33,0.727,25,81,106,23,10,37,28,65,172
T.J. Leaf,2813280,AP,22,IND,28,1,222,36,86,0.419,5,18,0.278,31,68,0.456,0.448,7,16,0.438,23,48,71,9,10,4,8,22,84
Aaron Holiday,2239200,BA,23,IND,66,33,1617,233,563,0.414,87,221,0.394,146,342,0.427,0.491,74,87,0.851,22,134,156,225,55,16,88,120,627
Edmond Sumner,2000000,ES,24,IND,31,3,447,61,142,0.43,14,53,0.264,47,89,0.528,0.479,16,29,0.552,11,35,46,55,15,9,22,44,152
JaKarr Sampson,1737145,AP,26,IND,34,12,471,68,115,0.591,2,13,0.154,66,102,0.647,0.6,18,27,0.667,20,68,88,21,16,12,15,64,156
Alize Johnson,1416852,AP,23,IND,17,1,118,12,29,0.414,3,8,0.375,9,21,0.429,0.466,7,10,0.7,16,32,48,7,3,2,7,12,34
Zach LaVine,19500000,AL,24,CHI,60,60,2085,539,1199,0.45,184,484,0.38,355,715,0.497,0.526,268,334,0.802,41,248,289,254,88,28,206,131,1530
Thaddeus Young,12900000,AP,31,CHI,64,16,1591,269,601,0.448,79,222,0.356,190,379,0.501,0.513,42,72,0.583,94,221,315,117,92,23,102,134,659
Tomáš Satoranský,9375000,ES,28,CHI,65,64,1878,237,551,0.43,64,199,0.322,173,352,0.491,0.488,106,121,0.876,76,178,254,354,80,7,130,135,644
Cristiano Felício,8156500,P,27,CHI,22,0,386,34,54,0.63,0,2,0.0,34,52,0.654,0.63,18,23,0.783,55,47,102,16,10,2,18,34,86
Kris Dunn,5348007,BA,25,CHI,51,32,1269,152,342,0.444,29,112,0.259,123,230,0.535,0.487,40,54,0.741,23,163,186,173,101,17,68,158,373
Coby White,5307120,BA,19,CHI,65,1,1674,312,792,0.394,133,376,0.354,179,416,0.43,0.478,102,129,0.791,28,202,230,175,49,6,109,117,859
Lauri Markkanen,5300400,AP,22,CHI,50,50,1492,251,591,0.425,109,317,0.344,142,274,0.518,0.517,126,153,0.824,60,253,313,74,42,23,81,96,737
Denzel Valentine,3377569,AL,26,CHI,36,5,488,97,237,0.409,46,137,0.336,51,100,0.51,0.506,6,8,0.75,9,65,74,43,26,6,26,51,246
Ryan Arcidiacono,3000000,BA,25,CHI,58,4,930,90,220,0.409,54,138,0.391,36,82,0.439,0.532,27,38,0.711,20,90,110,96,27,3,37,96,261
Chandler Hutchison,2332320,AL,23,CHI,28,10,527,80,175,0.457,12,38,0.316,68,137,0.496,0.491,46,78,0.59,18,90,108,26,27,7,27,47,218
Luke Kornet,2250000,P,24,CHI,36,14,559,82,187,0.439,31,108,0.287,51,79,0.646,0.521,20,28,0.714,22,62,84,32,11,26,14,54,215
Shaquille Harrison,898310,ES,26,CHI,43,10,484,77,165,0.467,16,42,0.381,61,123,0.496,0.515,39,50,0.78,22,64,86,49,34,19,19,55,209
Kyle Lowry,33296296,BA,33,TOR,58,58,2098,334,803,0.416,164,466,0.352,170,337,0.504,0.518,294,343,0.857,32,260,292,433,82,26,178,190,1126
Marc Gasol,25595700,P,35,TOR,44,43,1161,119,279,0.427,57,148,0.385,62,131,0.473,0.529,36,49,0.735,31,244,275,147,34,38,59,124,331
Serge Ibaka,23271604,P,30,TOR,55,27,1485,343,670,0.512,70,182,0.385,273,488,0.559,0.564,89,124,0.718,114,338,452,77,28,46,109,153,845
Norman Powell,10116576,ES,26,TOR,52,26,1479,296,598,0.495,109,273,0.399,187,325,0.575,0.586,129,153,0.843,26,164,190,91,60,21,77,108,830
Fred VanVleet,9346153,ES,25,TOR,54,54,1928,319,773,0.413,146,374,0.39,173,399,0.434,0.507,168,198,0.848,18,185,203,357,100,17,121,132,952
Patrick McCaw,4000000,AL,24,TOR,37,12,908,67,162,0.414,23,71,0.324,44,91,0.484,0.485,13,18,0.722,19,67,86,79,39,4,29,60,170
